175182,47713,0
175473,56562,0
175764,56562,0
176055,31464,0
176346,31464,0
176637,31464,1
176928,31464,0
177219,31464,0
177510,31464,0
177801,31464,0
178092,31464,1
178383,31464,0
178674,31464,0
178965,31464,0
179256,31464,0
179547,60383,0
179838,60383,0
180129,60383,0
180420,37186,0
180711,37186,0
181002,37186,0
181293,37186,0
181584,37186,0
181875,37186,0
182166,37186,0
182457,37186,0
182748,37186,0
183039,37186,0
183330,37186,0
183621,37186,0
183912,37186,0
184203,37186,0
184494,37186,0
184785,37186,0
185076,37186,0
185367,37186,0
185658,37186,0
185949,37186,0
186240,37186,0
186531,37186,1
186822,37186,0
187113,37186,0
187404,37186,1
187695,37186,0
187986,37186,0
188277,37186,0
188568,49619,0
188859,40128,1
189150,12807,0
189441,12807,0
189732,12807,0
190023,14000,0
190314,14000,0
190605,14000,1
190896,14000,0
191187,14000,0
191478,14000,0
191769,14000,0
192060,14000,0
192351,14000,0
192642,14000,0
192933,14000,1
193224,14000,0
193515,14000,0
193806,22020,0
194097,22020,0
194388,53595,0
194679,53595,0
194970,53595,0
195261,53595,0
195552,53595,0
195843,11376,0
196134,11376,0
196425,11376,0
196716,11376,0
197007,11376,0
197298,11376,0
197589,11376,0
197880,11376,0
198171,59889,0
198462,59889,0
198753,12090,0
199044,12090,0
199335,12090,0
199626,12090,0
199917,12090,0
200208,12090,0
200499,12090,0
200790,12090,0
201081,12090,1
201372,12090,0
201663,12090,0
201954,12090,0
202245,12090,0
202536,12090,0
202827,44678,0
203118,44678,0
203409,44678,1
203700,44678,0
203991,44678,0
204282,44678,0
204573,44678,0
204864,44678,0
205155,44678,0
205446,44678,0
205737,44678,0
206028,44678,0
206319,37107,0
206610,37107,0
206901,37107,0
207192,37107,0
207483,65444,0
207774,65444,1
208065,65444,0
208356,28921,0
208647,28921,0
208938,28921,0
209229,28921,0
209520,28921,0
209811,6373,0
210102,6373,0
210393,6373,0
210684,6373,0
210975,6373,0
211266,6373,0
211557,6373,0
211848,6373,1
212139,6373,0
212430,6373,0
212721,6373,0
213012,6373,0
213303,6373,1
213594,6373,0
213885,6373,0
214176,6373,0
214467,6373,0
214758,6373,0
215049,6373,0
215340,6373,0
215631,13564,0
215922,13564,0
216213,13564,0
216504,13564,0
216795,13564,0
217086,13564,0
217377,16324,0
217668,16324,0
217959,16324,0
218250,16324,0
218541,16324,0
218832,16324,0
219123,16324,0
219414,16324,0
219705,16324,0
219996,58468,0
220287,58468,0
220578,58468,0
220869,58468,0
221160,19504,1
221451,19504,0
221742,19504,0
222033,19504,1
222324,19504,0
222615,19504,0
222906,19504,0
223197,19504,0
223488,19504,0
223779,19504,0
224070,24594,0
224361,24594,1
224652,24594,0
224943,24594,0
225234,24594,0
225525,24594,0
225816,24594,0
226107,41639,0
226398,41639,0
226689,41639,0
226980,41639,0
227271,41639,0
227562,41639,0
227853,41639,1
228144,41639,0
228435,41639,0
228726,41639,0
229017,41639,0
229308,41639,0
229599,41639,0
229890,41639,0
230181,51649,1
230472,51649,0
230763,51649,0
231054,51649,0
231345,51649,0
231636,51649,0
231927,51649,1
232218,51649,0
232509,40452,0
232800,40452,0
233091,64584,0
233382,64584,0
233673,64584,0
233964,64584,0
234255,64584,0
234546,64584,1
234837,64584,0
235128,64584,0
235419,64584,1
235710,64584,0
236001,29924,0
236292,29924,0
236583,29924,0
236874,29924,0
237165,62841,0
237456,62841,0
237747,62841,0
238038,17508,0
238329,17508,0
238620,17508,0
238911,17508,0
239202,17508,0
239493,17508,0
239784,17508,0
240075,17508,0
240366,17508,0
240657,17508,0
240948,17508,0
241239,54742,1
241530,54742,0
241821,54742,0
242112,16811,0
242403,16811,0
242694,16811,0
242985,16811,1
243276,16811,1
243567,16811,0
243858,16811,0
244149,16811,1
244440,16811,1
244731,16811,0
245022,16811,1
245313,16811,0
245604,16811,0
245895,16811,0
246186,16811,1
246477,16811,0
246768,16811,0
247059,16811,1
247350,16811,0
247641,16811,0
247932,16811,0
248223,16811,1
248514,22824,0
248805,22824,0
249096,22824,0
249387,22824,0
249678,22824,1
249969,22824,1
250260,22824,0
250551,22824,0
250842,22824,0
251133,22824,0
251424,22824,0
251715,22824,1
252006,64159,0
252297,64159,0
252588,64159,0
252879,64159,0
253170,64159,0
253461,64159,0
253752,64159,0
254043,64159,0
254334,64159,0
254625,64159,0
254916,64159,0
255207,21526,0
255498,21526,0
255789,21526,0
256080,21526,0
256371,21526,0
256662,21526,0
256953,21526,0
257244,21526,1
257535,21526,0
257826,21526,0
258117,21526,0
258408,39241,0
258699,39241,0
258990,39241,0
259281,26186,0
259572,26186,0
259863,26186,0
260154,26186,0
260445,26186,0
260736,26186,0
261027,31854,0
261318,31854,0
261609,31854,0
261900,31854,0
262191,31854,0
262482,31854,0
262773,31854,0
263064,31854,0
263355,31854,0
263646,31854,0
263937,31854,0
264228,31854,0
264519,31854,0
264810,31854,1
265101,31854,0
265392,31854,0
265683,31854,0
265974,31854,0
266265,31854,0
266556,31854,0
266847,31854,1
267138,31854,0
267429,31854,0
267720,31854,0
268011,31854,0
268302,31854,0
268593,31854,0
268884,31854,0
269175,31854,1
269466,31854,0
269757,31854,0
270048,31854,0
270339,31854,0
270630,31854,0
270921,60138,0
271212,60138,0
271503,60138,1
271794,28387,1
272085,28387,0
272376,47235,0
272667,47235,0
272958,47235,0
273249,21951,0
273540,21951,0
273831,21951,0
274122,21951,0
274413,21951,0
274704,21951,0
274995,21951,0
275286,21951,0
275577,25796,0
275868,25796,0
276159,25796,0
276450,25796,0
276741,29712,1
277032,29712,0
277323,29712,0
277614,11169,0
277905,11169,1
278196,24781,0
278487,24781,0
278778,35964,0
279069,35964,1
279360,35964,0
279651,35964,0
279942,35964,0
280233,35964,0
280524,35964,0
280815,35964,0
281106,35964,0
281397,14735,0
281688,14735,0
281979,38562,0
282270,38562,0
282561,38562,0
282852,38562,0
283143,38562,0
283434,38562,0
283725,38562,0
284016,38562,0
284307,3545,0
284598,3545,0
284889,3545,0
285180,6384,0
285471,3618,0
285762,3618,0
286053,3618,0
286344,3618,1
286635,3618,0
286926,3618,0
287217,3618,0
287508,27173,0
287799,27173,0
288090,27173,0
288381,27173,0
288672,27173,0
288963,27173,0
289254,27173,0
289545,27173,0
289836,27173,0
290127,43544,0
290418,43544,0
290709,43544,0
