457,13
458,110
459,117
460,47
461,215
462,156
463,58
464,74
465,218
466,216
467,43
468,53
469,212
470,32
471,50
472,212
473,79
474,15
475,228
476,220
477,213
478,15
479,254
480,166
481,129
482,40
483,180
484,36
485,62
486,183
487,15
488,176
489,178
490,91
491,5
492,118
493,187
494,36
495,73
496,106
497,1
498,104
499,63
500,3
501,150
502,188
503,12
504,119
505,72
506,95
507,232
508,57
509,244
510,176
511,132
512,66
513,14
514,106
515,185
516,171
517,242
518,149
519,151
520,167
521,94
522,41
523,52
524,157
525,80
526,192
527,75
528,64
529,114
530,161
531,124
532,121
533,94
534,149
535,190
536,214
537,23
538,67
539,10
540,201
541,39
542,37
543,67
544,215
545,153
546,213
547,72
548,216
549,152
550,181
551,43
552,127
553,227
554,189
555,29
556,192
557,209
558,4
559,213
560,164
561,225
562,104
563,190
564,150
565,241
566,46
567,94
568,55
569,141
570,57
571,78
572,228
573,204
574,94
575,215
576,221
577,89
578,126
579,232
580,174
581,72
582,181
583,236
584,44
585,247
586,104
587,150
588,0
589,229
590,236
591,3
592,111
593,152
594,58
595,154
596,79
597,217
598,241
599,47
600,254
601,118
602,207
603,143
604,11
605,61
606,138
607,20
608,0
609,131
610,203
611,202
612,227
613,52
614,129
615,181
616,145
617,100
618,43
619,18
620,36
621,134
622,156
623,174
624,60
625,127
626,83
627,34
628,212
629,148
630,144
631,68
632,107
633,53
634,210
635,206
636,142
637,149
638,226
639,190
640,70
641,80
642,63
643,61
644,195
645,205
646,239
647,71
648,153
649,181
650,242
651,212
652,111
653,244
654,250
655,162
656,252
657,30
658,227
659,153
660,73
661,253
662,26
663,110
664,13
665,181
666,241
667,200
668,5
669,34
670,41
671,202
672,3
673,184
674,21
675,59
676,1
677,138
678,149
679,116
680,72
681,147
682,97
683,53
684,222
685,235
686,169
687,196
688,86
689,169
690,215
691,222
692,75
693,229
694,75
695,161
696,66
697,106
698,95
699,227
700,178
701,199
702,218
703,251
704,199
705,112
706,100
707,224
708,104
709,25
710,198
711,17
712,119
713,43
714,95
715,186
716,29
717,88
718,119
719,152
720,44
721,145
722,180
723,210
724,234
725,27
726,220
727,232
728,250
729,130
730,243
731,110
732,172
733,136
734,21
735,22
736,26
737,83
738,179
739,1
740,148
741,3
742,71
743,32
744,219
745,113
746,203
747,113
748,232
749,98
750,173
751,52
752,43
753,163
754,165
755,233
756,166
757,130
758,14
759,22
760,97
761,188
762,41
763,107
764,177
765,96
766,103
767,128
768,154
769,159
770,196
771,130
772,246
773,176
774,122
775,22
776,156
777,37
778,4
779,235
780,253
781,224
782,24
783,211
784,252
785,235
786,225
787,60
788,43
789,41
790,123
791,50
792,78
793,211
794,109
795,225
796,39
797,218
798,201
799,20
800,92
801,127
802,250
803,112
804,65
805,142
806,180
807,163
808,222
809,54
810,146
811,103
812,151
813,226
814,236
815,133
816,139
817,118
818,8
819,60
820,50
821,88
822,212
823,127
824,111
825,145
826,3
827,219
828,25
829,62
830,196
831,139
832,60
833,183
834,117
835,144
836,113
837,122
838,33
839,157
840,167
841,119
842,191
843,245
844,146
845,87
846,70
847,7
848,167
849,187
850,12
851,66
852,202
853,79
854,90
855,39
856,69
857,105
858,254
859,109
860,120
861,67
862,119
863,196
864,180
865,67
866,255
867,55
868,13
869,183
870,250
871,233
872,158
873,6
874,112
875,83
876,253
877,246
878,160
879,40
880,132
881,70
882,205
883,97
884,162
885,149
886,196
887,30
888,106
889,19
890,161
891,127
892,175
893,225
894,115
895,133
896,176
897,83
898,156
899,8
900,182
901,29
902,77
903,180
904,11
905,251
906,31
907,12
908,123
909,23
910,6
911,115
912,167
913,34
914,31
915,176
916,216
917,69
918,110
919,229
920,222
921,72
922,183
923,159
924,90
925,168
926,209
927,195
928,4
929,209
930,135
931,236
932,21
933,62
934,209
935,199
936,87
937,1
938,70
939,75
940,40
941,168
942,121
943,90
944,126
945,11
946,86
947,86
948,40
949,218
950,53
951,234
952,76
953,20
954,129
955,174
956,192
957,13
958,18
959,254
960,45
961,183
962,149
963,77
964,234
965,120
966,182
967,83
968,207
969,172
970,138
971,252
972,201
973,7
974,159
975,147
976,240
977,17
978,134
979,19
980,233
981,202
982,61
983,206
984,177
985,253
986,26
987,10
988,139
989,17
990,130
991,148
992,106
993,174
994,197
995,128
996,106
997,59
998,168
999,124
1000,180
1001,83
1002,78
1003,169
1004,4
1005,26
1006,79
1007,176
1008,185
1009,149
1010,150
1011,165
1012,253
1013,206
1014,220
1015,87
1016,0
1017,72
1018,22
1019,226
1020,64
1021,174
1022,4
1023,245
1024,131
1025,96
1026,35
1027,217
1028,142
1029,89
1030,86
1031,32
1032,80
1033,56
1034,196
1035,222
1036,136
1037,159
1038,145
1039,6
1040,219
1041,143
1042,132
1043,162
1044,175
1045,97
1046,221
1047,72
1048,3
1049,79
1050,196
1051,184
1052,237
1053,18
1054,210
1055,116
1056,8
1057,185
1058,81
1059,99
1060,181
1061,254
1062,9
1063,127
1064,123
1065,140
1066,94
1067,215
1068,39
1069,229
1070,121
1071,230
1072,51
1073,96
1074,84
1075,225
1076,33
1077,218
1078,202
1079,139
1080,129
1081,223
1082,182
1083,167
1084,46
1085,157
1086,15
1087,252
1088,5
1089,128
1090,103
1091,203
1092,197
1093,223
1094,199
1095,19
1096,238
1097,181
1098,64
1099,142
1100,167
1101,12
1102,203
1103,242
1104,69
1105,21
1106,41
1107,177
1108,184
1109,2
1110,35
1111,97
1112,56
1113,241
1114,22
1115,161
1116,12
1117,161
1118,201
1119,64
1120,140
1121,208
1122,72
1123,75
1124,206
1125,156
1126,30
1127,83
1128,64
1129,68
1130,246
1131,23
1132,22
1133,198
1134,92
1135,176
1136,42
1137,41
1138,89
1139,135
1140,103
1141,133
1142,167
1143,129
1144,132
1145,233
1146,79
1147,229
1148,78
1149,19
1150,90
1151,17
1152,161
1153,36
1154,98
1155,233
1156,122
1157,234
1158,81
1159,170
1160,69
1161,243
1162,29
1163,42
1164,175
1165,1
1166,40
1167,53
1168,218
1169,180
1170,231
1171,171
1172,193
1173,185
1174,60
1175,69
1176,162
1177,11
1178,93
1179,64
1180,9
1181,172
1182,98
1183,22
1184,211
1185,31
1186,159
1187,199
1188,26
1189,86
1190,183
1191,39
1192,209
1193,27
1194,225
1195,181
1196,130
1197,158
1198,232
1199,211
1200,92
1201,15
1202,232
1203,135
1204,97
1205,198
1206,32
1207,183
1208,49
1209,63
1210,13
1211,179
1212,10
1213,90
1214,206
1215,6
1216,165
1217,233
1218,253
1219,243
1220,41
1221,26
1222,205
1223,134
1224,14
1225,49
1226,41
1227,170
1228,183
1229,50
1230,241
1231,16
1232,78
1233,146
1234,18
1235,0
1236,192
1237,172
1238,80
1239,75
1240,82
1241,89
1242,81
1243,124
1244,168
1245,12
1246,247
1247,203
1248,22
1249,115
1250,123
1251,144
1252,168
1253,87
1254,121
1255,180
1256,115
1257,83
1258,215
1259,237
1260,186
1261,70
1262,197
1263,6
1264,83
1265,2
1266,199
1267,88
1268,76
1269,9
1270,12
1271,165
1272,1
1273,19
1274,24
1275,57
1276,75
1277,78
1278,194
1279,13
1280,214
1281,223
1282,170
1283,126
1284,70
1285,186
1286,110
1287,204
1288,37
1289,66
1290,208
1291,179
1292,49
1293,220
1294,223
1295,125
1296,241
1297,195
1298,115
1299,202
1300,122
1301,246
1302,203
1303,35
1304,129
1305,141
1306,190
1307,11
1308,242
1309,121
1310,141
1311,20
1312,164
1313,200
1314,54
1315,24
1316,73
1317,200
1318,13
1319,215
1320,201
1321,221
1322,53
1323,235
1324,236
1325,82
1326,86
1327,174
1328,242
1329,210
1330,81
1331,145
1332,57
1333,188
1334,176
1335,73
1336,183
1337,242
1338,27
1339,100
1340,131
1341,90
1342,166
1343,151
1344,194
1345,21
1346,149
1347,220
1348,17
1349,210
1350,137
1351,192
1352,106
1353,177
1354,68
1355,67
1356,56
1357,182
1358,84
1359,15
1360,220
1361,203
1362,237
1363,38
1364,39
1365,217
1366,70
1367,86
1368,78
1369,106
1370,84
1371,116
1372,15
1373,69
1374,252
1375,182
1376,147
1377,171
1378,60
1379,209
1380,134
1381,81
1382,175
1383,169
1384,74
1385,192
1386,156
1387,120
1388,193
1389,177
1390,199
1391,241
1392,156
1393,209
1394,208
1395,50
1396,78
1397,75
1398,2
1399,54
1400,104
1401,56
1402,136
1403,86
1404,192
1405,43
1406,18
1407,5
1408,59
1409,185
1410,246
1411,162
1412,55
1413,231
1414,188
1415,129
1416,249
1417,117
1418,81
1419,39
1420,86
1421,13
1422,85
1423,209
1424,106
1425,224
1426,207
1427,135
1428,10
1429,68
1430,198
1431,87
1432,225
1433,27
1434,192
1435,44
1436,207
1437,171
1438,119
1439,233
1440,20
1441,245
1442,52
1443,137
1444,251
1445,201
1446,242
1447,135
1448,92
1449,117
1450,186
1451,81
1452,154
1453,73
1454,233
1455,35
1456,35
1457,244
1458,201
1459,209
1460,47
1461,135
1462,246
1463,117
1464,56
1465,151
1466,72
1467,184
1468,48
1469,70
1470,29
1471,70
1472,101
1473,3
1474,16
1475,207
1476,251
1477,54
1478,242
1479,177
1480,175
1481,49
1482,2
1483,123
1484,116
1485,254
1486,159
1487,140
1488,115
1489,4
1490,253
1491,181
1492,174
1493,46
1494,39
1495,156
1496,216
1497,115
1498,188
1499,195
1500,74
1501,118
1502,147
1503,102
1504,246
1505,183
1506,144
1507,196
1508,66
1509,61
1510,205
1511,181
1512,241
1513,117
1514,191
1515,183
1516,221
1517,142
1518,183
1519,205
1520,144
1521,53
1522,245
1523,149
1524,61
1525,228
1526,78
1527,176
1528,124
1529,95
1530,173
1531,255
1532,117
1533,56
1534,196
1535,199
1536,237
1537,236
1538,112
1539,204
1540,159
1541,249
1542,119
1543,161
1544,0
1545,47
1546,241
1547,162
1548,201
1549,116
1550,220
1551,24
1552,20
1553,208
1554,47
1555,134
1556,102
1557,167
1558,91
1559,57
1560,92
1561,186
1562,14
1563,119
1564,22
1565,4
1566,195
1567,2
1568,66
1569,59
1570,102
1571,41
1572,238
1573,101
1574,0
1575,212
1576,34
1577,90
1578,119
1579,116
1580,212
1581,195
1582,243
1583,0
1584,223
1585,107
1586,195
1587,21
1588,137
1589,14
1590,177
1591,188
1592,172
1593,232
1594,68
1595,47
1596,128
1597,52
1598,52
1599,139
1600,12
1601,72
1602,69
1603,194
1604,106
1605,163
1606,103
1607,215
1608,61
1609,54
1610,243
1611,63
1612,229
1613,240
1614,91
1615,232
1616,173
1617,65
1618,213
1619,130
1620,193
1621,40
1622,171
1623,119
1624,232
1625,127
1626,179
1627,246
1628,210
1629,12
1630,228
1631,3
1632,207
1633,228
1634,114
1635,219
1636,123
1637,129
1638,244
1639,243
1640,72
1641,116
1642,225
1643,145
1644,184
1645,248
1646,76
1647,44
1648,96
1649,153
1650,62
1651,30
1652,79
1653,175
1654,18
1655,171
1656,82
1657,239
1658,199
1659,96
1660,210
1661,254
1662,98
1663,85
1664,200
1665,24
1666,173
1667,96
1668,167
1669,93
1670,222
1671,77
1672,252
1673,109
1674,225
1675,16
1676,124
1677,249
1678,162
1679,100
1680,0
1681,22
1682,31
1683,68
1684,124
1685,226
1686,114
1687,55
1688,217
1689,146
1690,173
1691,252
1692,98
1693,83
1694,190
1695,182
1696,224
1697,200
1698,224
1699,162
1700,239
1701,34
1702,75
1703,112
1704,58
1705,79
1706,201
1707,237
1708,107
1709,188
1710,23
1711,10
1712,207
1713,106
1714,44
1715,211
1716,210
1717,107
1718,2
1719,69
1720,250
1721,158
1722,194
1723,33
1724,40
1725,252
1726,7
1727,104
1728,214
1729,184
1730,159
1731,42
1732,11
1733,122
1734,14
1735,188
1736,78
1737,238
1738,132
1739,56
1740,228
1741,142
1742,112
1743,195
1744,196
1745,173
1746,116
1747,135
1748,45
1749,22
1750,79
1751,161
1752,248
1753,32
1754,245
1755,222
1756,163
1757,197
1758,12
1759,59
1760,222
1761,68
1762,72
1763,15
1764,60
1765,220
1766,126
1767,16
1768,139
1769,135
1770,196
1771,59
1772,176
1773,149
1774,191
1775,97
1776,30
1777,173
1778,7
1779,82
1780,253
1781,11
1782,132
1783,169
1784,70
1785,176
1786,50
1787,213
1788,34
1789,128
1790,53
1791,38
1792,65
1793,248
1794,17
1795,114
1796,177
1797,49
1798,111
1799,90
1800,117
1801,204
1802,103
1803,224
1804,178
1805,80
1806,137
1807,178
1808,102
1809,110
1810,238
1811,160
1812,65
1813,141
1814,0
1815,42
1816,167
1817,157
1818,165
1819,17
1820,43
1821,7
1822,149
1823,58
1824,85
1825,140
1826,103
1827,177
1828,229
1829,45
1830,212
1831,209
1832,62
1833,41
1834,237
1835,165
1836,89
1837,151
1838,123
1839,223
1840,146
1841,16
1842,11
1843,4
1844,137
1845,39
1846,160
1847,162
1848,147
1849,24
1850,127
1851,71
1852,132
1853,28
1854,198
1855,214
1856,143
1857,115
1858,129
1859,160
1860,250
1861,229
1862,62
1863,216
1864,191
1865,86
1866,26
1867,118
1868,244
1869,196
1870,15
1871,122
1872,41
1873,157
1874,50
1875,93
1876,65
1877,224
1878,7
1879,185
1880,211
1881,63
1882,126
1883,255
1884,144
1885,137
1886,206
1887,220
1888,241
1889,29
1890,84
1891,182
1892,103
1893,127
1894,77
1895,113
1896,154
1897,74
1898,95
1899,128
1900,13
1901,92
1902,119
1903,213
1904,80
1905,124
1906,65
1907,86
1908,126
1909,153
1910,10
1911,235
1912,102
1913,31
1914,210
1915,85
1916,195
1917,198
1918,108
1919,197
1920,252
1921,52
1922,64
1923,44
1924,5
1925,41
1926,5
1927,124
1928,202
1929,230
1930,141
1931,211
1932,176
1933,202
1934,132
1935,39
1936,80
1937,124
1938,107
1939,23
1940,27
1941,34
1942,228
1943,127
1944,230
1945,68
1946,148
1947,6
1948,75
1949,179
1950,183
1951,187
1952,152
1953,129
1954,68
1955,11
1956,245
1957,102
1958,203
1959,173
1960,242
1961,154
1962,225
1963,71
1964,243
1965,151
1966,169
1967,178
1968,194
1969,202
1970,205
1971,152
1972,120
1973,96
1974,220
1975,110
1976,135
1977,85
1978,71
1979,243
1980,174
1981,132
1982,221
1983,154
1984,233
1985,26
1986,99
1987,131
1988,234
1989,35
1990,9
1991,103
1992,52
1993,131
1994,0
1995,110
1996,94
1997,88
1998,184
1999,137
2000,4
2001,8
2002,10
2003,85
2004,158
2005,120
2006,201
2007,255
2008,185
2009,181
2010,44
2011,221
2012,59
2013,12
2014,88
2015,7
2016,139
2017,180
2018,106
2019,196
2020,100
2021,163
2022,94
2023,91
2024,254
2025,77
2026,208
2027,116
2028,1
2029,27
2030,223
2031,16
2032,69
2033,43
2034,214
2035,158
2036,169
2037,96
2038,31
2039,173
2040,70
2041,161
2042,140
2043,248
2044,246
2045,169
2046,138
2047,39
2048,234
2049,81
2050,55
2051,132
2052,207
2053,229
2054,215
2055,81
2056,214
2057,64
2058,57
2059,57
2060,95
2061,246
2062,150
2063,51
2064,217
2065,134
2066,141
2067,56
2068,182
2069,38
2070,4
2071,20
2072,7
2073,70
2074,62
2075,208
2076,197
2077,246
2078,13
2079,160
2080,71
2081,43
2082,200
2083,115
2084,24
2085,107
2086,211
2087,14
2088,24
2089,204
2090,67
2091,152
2092,208
2093,207
2094,28
2095,228
2096,74
2097,65
2098,106
2099,86
2100,45
2101,240
2102,147
2103,137
2104,129
2105,108
2106,206
2107,4
2108,26
2109,35
2110,5
2111,145
2112,79
2113,72
2114,68
2115,58
2116,170
2117,3
2118,165
2119,74
2120,169
2121,32
2122,44
2123,190
2124,106
2125,129
2126,230
2127,169
2128,248
2129,240
2130,43
2131,41
2132,161
2133,224
2134,196
2135,206
2136,245
2137,218
2138,37
2139,112
2140,73
2141,204
2142,160
2143,75
2144,36
2145,73
2146,79
2147,17
2148,196
2149,59
2150,34
2151,137
2152,154
2153,180
2154,244
2155,205
2156,163
2157,238
2158,176
2159,118
2160,19
2161,196
2162,187
2163,175
2164,3
2165,127
2166,39
2167,243
2168,56
2169,188
2170,222
2171,124
2172,12
2173,57
2174,20
2175,183
2176,20
2177,187
2178,92
2179,174
2180,137
2181,248
2182,247
2183,214
2184,0
2185,120
2186,244
2187,176
2188,82
2189,22
2190,245
2191,84
2192,197
2193,147
2194,247
2195,109
2196,13
2197,232
2198,88
2199,226
2200,161
2201,167
2202,220
2203,73
2204,219
2205,200
2206,121
2207,188
2208,195
2209,151
2210,123
2211,108
2212,130
2213,123
2214,190
2215,233
2216,121
2217,172
2218,74
2219,164
2220,124
2221,73
2222,131
2223,88
2224,58
2225,228
2226,245
2227,104
2228,92
2229,183
2230,127
2231,45
2232,254
2233,107
2234,150
2235,199
2236,139
2237,103
2238,181
2239,208
2240,161
2241,10
2242,22
2243,98
2244,100
2245,83
2246,234
2247,41
2248,128
2249,147
2250,249
2251,214
2252,160
2253,197
2254,27
2255,58
2256,30
2257,171
2258,81
2259,136
2260,224
2261,158
2262,212
2263,246
2264,191
2265,112
2266,45
2267,41
2268,46
2269,8
2270,169
2271,49
2272,120
2273,10
2274,21
2275,48
2276,159
2277,46
2278,200
2279,65
2280,101
2281,142
2282,151
2283,81
2284,94
2285,115
2286,70
2287,66
2288,116
2289,132
2290,253
2291,155
2292,74
2293,138
2294,104
2295,40
2296,69
2297,208
2298,93
2299,101
2300,8
2301,179
2302,245
2303,64
2304,138
2305,41
2306,142
2307,112
2308,2
2309,73
2310,106
2311,1
2312,214
2313,65
2314,74
2315,248
2316,21
2317,163
2318,112
2319,89
2320,233
2321,162
2322,226
2323,118
2324,140
2325,96
2326,51
2327,179
2328,250
2329,139
2330,180
2331,144
2332,111
2333,146
2334,200
2335,33
2336,89
2337,192
2338,58
2339,48
2340,70
2341,235
2342,73
2343,216
2344,133
2345,99
2346,90
2347,35
2348,135
2349,225
2350,167
2351,192
2352,26
2353,176
2354,199
2355,196
2356,64
2357,77
2358,17
2359,156
2360,227
2361,212
2362,107
2363,239
2364,104
2365,200
2366,44
2367,49
2368,205
2369,62
2370,238
2371,85
2372,16
2373,103
2374,119
2375,123
2376,48
2377,193
2378,208
2379,35
2380,108
2381,101
2382,111
2383,251
2384,46
2385,98
2386,51
2387,66
2388,99
2389,220
2390,202
2391,134
2392,241
2393,14
2394,179
2395,176
2396,105
2397,17
2398,101
2399,225
2400,110
2401,108
2402,3
2403,73
2404,121
2405,232
2406,241
2407,46
2408,141
2409,148
2410,200
2411,168
2412,152
2413,45
2414,63
2415,254
2416,189
2417,45
2418,117
2419,69
2420,209
2421,122
2422,9
2423,248
2424,144
2425,73
2426,189
2427,74
2428,59
2429,164
2430,163
2431,38
2432,184
2433,98
2434,102
2435,151
2436,217
2437,193
2438,202
2439,18
2440,73
2441,225
2442,39
2443,147
2444,79
2445,96
2446,250
2447,179
2448,79
2449,76
2450,219
2451,135
2452,108
2453,59
2454,80
2455,71
2456,226
2457,216
2458,91
2459,19
2460,153
2461,240
2462,43
2463,187
2464,50
2465,51
2466,253
2467,125
2468,21
2469,15
2470,44
2471,238
2472,133
2473,131
2474,192
2475,83
2476,121
2477,62
2478,81
2479,254
2480,124
2481,6
2482,115
2483,73
2484,73
2485,79
2486,90
2487,34
2488,54
2489,143
2490,48
2491,138
2492,239
2493,132
2494,214
2495,21
2496,38
2497,72
2498,231
2499,30
2500,177
2501,170
2502,130
2503,208
2504,199
2505,11
2506,151
2507,123
2508,108
2509,45
2510,73
2511,126
2512,109
2513,231
2514,163
2515,5
2516,128
2517,215
2518,66
2519,169
2520,198
2521,102
2522,152
2523,48
2524,227
2525,138
2526,121
2527,134
2528,156
2529,43
2530,188
2531,74
2532,230
2533,13
2534,197
2535,229
2536,26
2537,146
2538,217
2539,239
2540,99
2541,82
2542,3
2543,136
2544,54
2545,197
2546,131
2547,101
2548,248
2549,241
2550,135
2551,206
2552,67
2553,254
2554,137
2555,88
2556,7
2557,106
2558,173
2559,133
2560,55
2561,15
2562,223
2563,158
2564,165
2565,98
2566,169
2567,210
2568,65
2569,63
2570,127
2571,183
2572,241
2573,226
2574,88
2575,181
2576,218
2577,223
2578,209
2579,186
2580,54
2581,44
2582,231
2583,67
2584,49
2585,7
2586,197
2587,245
2588,121
2589,201
2590,49
2591,215
2592,29
2593,151
2594,87
2595,154
2596,142
2597,63
2598,172
2599,0
2600,73
2601,0
2602,47
2603,173
2604,172
2605,231
2606,101
2607,124
2608,191
2609,236
2610,133
2611,87
2612,230
2613,204
2614,7
2615,52
2616,2
2617,54
2618,168
2619,106
2620,159
2621,58
2622,154
2623,47
2624,52
2625,147
2626,31
2627,125
2628,56
2629,84
2630,227
2631,84
2632,84
2633,238
2634,132
2635,85
2636,225
2637,13
2638,193
2639,8
2640,62
2641,51
2642,158
2643,42
2644,195
2645,106
2646,131
2647,196
2648,117
2649,237
2650,188
2651,95
2652,217
2653,4
2654,215
2655,119
2656,145
2657,177
2658,160
2659,242
2660,239
2661,129
2662,176
2663,139
2664,83
2665,95
2666,113
2667,236
2668,165
2669,11
2670,190
2671,242
2672,146
2673,126
2674,10
2675,52
2676,235
2677,93
2678,101
2679,199
2680,169
2681,68
2682,16
2683,251
2684,211
2685,239
2686,225
2687,188
2688,6
2689,101
2690,104
2691,34
2692,251
2693,67
2694,44
2695,207
2696,142
2697,106
2698,40
2699,219
2700,11
2701,244
2702,175
2703,1
2704,101
2705,151
2706,214
2707,229
2708,145
2709,32
2710,19
2711,44
2712,177
2713,194
2714,211
2715,195
2716,118
2717,144
2718,248
2719,205
2720,0
2721,222
2722,147
2723,248
2724,78
2725,204
2726,220
2727,202
2728,154
2729,240
2730,189
2731,155
2732,214
2733,87
2734,177
2735,19
2736,217
2737,224
2738,225
2739,158
2740,33
2741,116
2742,169
2743,118
2744,192
2745,12
2746,173
2747,79
2748,93
2749,254
2750,35
2751,50
2752,90
2753,16
2754,117
2755,91
2756,5
2757,223
2758,220
2759,91
2760,148
2761,203
2762,225
2763,159
2764,19
2765,81
2766,245
2767,80
2768,54
2769,59
2770,242
2771,144
2772,156
2773,154
2774,200
2775,16
2776,136
2777,169
2778,236
2779,34
2780,30
2781,150
2782,112
2783,232
2784,158
2785,105
2786,193
2787,34
2788,217
2789,20
2790,21
2791,46
2792,188
2793,3
2794,150
2795,158
2796,29
2797,0
2798,16
2799,22
2800,79
2801,86
2802,240
2803,41
2804,71
2805,10
2806,69
2807,52
2808,39
2809,33
2810,59
2811,103
2812,51
2813,249
2814,221
2815,41
2816,58
2817,242
2818,228
2819,86
2820,52
2821,70
2822,190
2823,216
2824,66
2825,41
2826,17
2827,127
2828,48
2829,193
2830,190
2831,165
2832,200
2833,157
2834,123
2835,46
2836,78
2837,207
2838,186
2839,145
2840,180
2841,191
2842,10
2843,4
2844,0
2845,73
2846,131
2847,107
2848,70
2849,95
2850,59
2851,250
2852,247
2853,64
2854,141
2855,133
2856,71
2857,20
2858,88
2859,179
2860,165
2861,102
2862,48
2863,253
2864,74
2865,128
2866,164
2867,97
2868,59
2869,124
2870,180
2871,204
2872,52
2873,140
2874,198
2875,182
2876,16
2877,169
2878,118
2879,201
2880,17
2881,215
2882,138
2883,81
2884,134
2885,23
2886,137
2887,40
2888,171
2889,213
2890,3
2891,136
2892,116
2893,91
2894,129
2895,189
2896,58
2897,87
2898,254
2899,102
2900,37
2901,208
2902,146
2903,21
2904,132
2905,2
2906,15
2907,81
2908,168
2909,88
2910,207
2911,119
2912,101
2913,16
2914,97
2915,232
2916,230
2917,171
2918,177
2919,186
2920,59
2921,8
2922,214
2923,186
2924,95
2925,245
2926,116
2927,197
2928,7
2929,96
2930,253
2931,211
2932,200
2933,82
2934,78
2935,219
2936,195
2937,227
2938,109
2939,129
2940,32
2941,81
2942,1
2943,154
2944,94
2945,50
2946,78
2947,128
2948,90
2949,203
2950,131
2951,215
2952,164
2953,217
2954,251
2955,237
2956,61
2957,128
2958,161
2959,131
2960,129
2961,145
2962,192
2963,11
2964,255
2965,103
2966,216
2967,139
2968,208
2969,18
2970,11
2971,212
2972,43
2973,142
2974,13
2975,15
2976,252
2977,199
2978,179
2979,241
2980,227
2981,243
2982,94
2983,12
2984,182
2985,107
2986,157
2987,220
2988,34
2989,112
2990,49
2991,84
2992,232
2993,65
2994,254
2995,161
2996,225
2997,79
2998,250
2999,129
