2680,38457
2690,15059
2700,62660
2710,31418
2720,6325
2730,40354
2740,23538
2750,9288
2760,39671
2770,52844
2780,43059
2790,39220
2800,54358
2810,14241
2820,13028
2830,63068
2840,62128
2850,44181
2860,45043
2870,16295
2880,62794
2890,15205
2900,65239
2910,55906
2920,4957
2930,39571
2940,43919
2950,20403
2960,21830
2970,49226
2980,11393
2990,8629
3000,11097
3010,25957
3020,28974
3030,8015
3040,50438
3050,1029
3060,12855
3070,51617
3080,37987
3090,58791
3100,64044
3110,28475
3120,55448
3130,10965
3140,48277
3150,28853
3160,34198
3170,21834
3180,56521
3190,25158
3200,46991
3210,15074
3220,8369
3230,3620
3240,59193
3250,26435
3260,15585
3270,65154
3280,52160
3290,33617
3300,27162
3310,5518
3320,28297
3330,19182
3340,13714
3350,25948
3360,60084
3370,49549
3380,47401
3390,19835
3400,13729
3410,63950
3420,19451
3430,53203
3440,55474
3450,64933
3460,42265
3470,65331
3480,65358
3490,26475
3500,28675
3510,1272
3520,44593
3530,41714
3540,42182
3550,4648
3560,19446
3570,33670
3580,20434
3590,49676
3600,38585
3610,61660
3620,8697
3630,11094
3640,5166
3650,8697
3660,29503
3670,17104
3680,5325
3690,39380
3700,2003
3710,58797
3720,43331
3730,21061
3740,19506
3750,60389
3760,48669
3770,50099
3780,4406
3790,11881
3800,10008
3810,55884
3820,27014
3830,37966
3840,54767
3850,63204
3860,50930
3870,30614
3880,2684
3890,31
3900,23851
3910,39641
3920,33352
3930,43605
3940,8601
3950,64685
3960,34341
3970,39689
3980,53486
3990,50352
4000,50289
4010,8160
4020,21468
4030,16688
4040,31319
4050,37629
4060,43781
4070,7278
4080,4709
4090,63088
4100,54770
4110,18468
4120,64465
4130,10698
4140,19840
4150,46238
4160,53888
4170,4611
4180,61116
4190,50683
4200,60146
4210,6164
4220,13301
4230,61720
4240,19840
4250,2651
4260,4255
4270,17393
4280,42455
4290,13800
4300,45438
4310,25555
4320,50254
4330,64267
4340,14548
4350,7885
4360,61235
4370,44284
4380,16295
4390,38847
4400,16660
4410,50809
4420,38509
4430,15932
4440,24789
4450,5004
4460,51383
4470,58271
4480,48703
4490,24966
4500,59699
4510,46734
4520,9874
4530,5851
4540,5240
4550,63722
4560,33473
4570,3493
4580,28308
4590,30101
4600,12252
4610,55064
4620,40017
4630,14869
4640,19095
4650,55832
4660,55319
4670,11014
4680,13731
4690,54478
4700,8247
4710,13003
4720,54416
4730,20467
4740,4024
4750,58552
4760,56503
4770,54659
4780,3949
4790,65093
4800,42532
4810,33106
4820,10294
4830,46203
4840,9218
4850,15909
4860,47088
4870,3850
4880,45278
4890,45597
4900,23318
4910,1306
4920,30211
4930,47946
4940,9242
4950,18781
4960,27260
4970,423
4980,26842
4990,16146
5000,941
5010,38438
5020,48382
5030,3230
5040,30521
5050,18597
5060,24509
5070,59512
5080,14731
5090,62481
5100,45147
5110,33845
5120,17060
5130,3661
5140,27278
5150,47479
5160,43910
5170,62045
5180,38355
5190,38842
5200,42858
5210,24123
5220,10591
5230,13445
5240,40339
5250,20500
5260,49360
5270,19257
5280,16414
5290,29205
5300,41404
5310,31829
5320,31019
5330,24109
5340,38149
5350,48819
5360,55022
5370,6062
5380,17332
5390,2693
5400,51616
5410,10213
5420,9595
5430,17304
5440,55080
5450,39241
5460,54624
5470,18649
5480,55337
5490,39063
5500,46473
5510,11082
5520,32513
5530,58302
5540,48399
5550,7583
5560,49339
5570,53559
5580,1104
5590,54686
5600,42030
5610,57841
5620,26737
5630,48705
5640,38444
5650,61720
5660,11934
5670,24308
5680,14236
5690,36303
5700,14700
5710,20169
5720,58479
5730,52268
5740,24298
5750,55273
5760,56585
5770,22903
5780,32500
5790,59434
5800,44615
5810,18686
5820,46578
5830,60612
5840,11337
5850,63345
5860,26691
5870,38630
5880,241
5890,58862
5900,60556
5910,1019
5920,28669
5930,39132
5940,15002
5950,39473
5960,20476
5970,55601
5980,61791
5990,12131
6000,65231
6010,30456
6020,53124
6030,36711
6040,2833
6050,15837
6060,35399
6070,5314
6080,33
6090,33629
6100,52222
6110,51935
6120,58272
6130,13373
6140,33109
6150,46376
6160,37145
6170,25694
6180,11175
6190,4646
6200,9234
6210,34404
6220,40056
6230,44550
6240,15490
6250,32643
6260,21437
6270,8925
6280,54372
6290,37970
6300,37060
6310,17618
6320,27561
6330,13802
6340,53844
6350,52876
6360,36518
6370,38306
6380,57981
6390,48733
6400,18063
6410,20587
6420,16160
6430,15796
6440,49994
6450,52588
6460,61334
6470,18288
6480,39185
6490,46407
6500,61953
6510,54408
6520,28575
6530,62484
6540,64075
6550,41712
6560,64581
6570,7893
6580,58193
6590,39345
6600,18718
6610,64949
6620,6868
6630,28274
6640,3348
6650,46583
6660,61804
6670,51244
6680,1325
6690,8710
6700,10665
6710,51788
6720,841
6730,47353
6740,5397
6750,15224
6760,490
6770,35432
6780,38342
6790,29712
6800,18439
6810,37738
6820,25061
6830,13822
6840,56887
6850,60410
6860,43279
6870,50348
6880,22053
6890,43344
6900,55274
6910,57051
6920,19401
6930,58627
6940,19333
6950,41428
6960,16937
6970,27376
6980,24487
6990,58212
7000,45766
7010,50970
7020,56005
7030,64481
7040,51057
7050,28856
7060,25715
7070,57576
7080,26773
7090,6526
7100,50901
7110,4361
7120,30674
7130,11096
7140,24478
7150,47659
7160,7469
7170,22724
7180,30548
7190,38997
7200,11354
7210,37280
7220,46277
7230,53927
7240,60069
7250,7070
7260,56440
7270,59585
7280,64251
7290,33390
7300,62344
7310,28235
7320,44196
7330,34848
7340,5535
7350,5741
7360,6888
7370,21346
7380,45849
7390,507
7400,37985
7410,934
7420,18403
7430,8347
7440,56065
7450,29119
7460,51971
7470,28963
7480,59467
7490,25277
7500,44499
7510,13413
7520,11222
7530,41815
7540,42326
7550,59735
7560,42617
7570,33488
7580,3778
7590,5813
7600,24920
7610,48326
7620,10500
7630,27471
7640,45317
7650,24613
7660,26426
7670,32935
7680,39494
7690,40924
7700,50419
7710,33376
7720,63187
7730,45080
7740,31452
7750,5833
7760,40083
7770,9481
7780,1206
7790,60415
7800,64920
7810,57435
7820,6221
7830,54017
7840,64694
7850,60360
7860,57685
7870,15482
7880,11221
7890,10679
7900,31607
7910,12940
7920,20158
7930,54265
7940,27979
7950,57755
7960,10111
7970,55959
7980,51704
7990,5157
8000,23643
8010,32732
8020,64227
8030,28842
8040,16788
8050,36568
8060,46150
8070,41890
8080,56995
8090,14062
8100,37421
8110,26369
8120,38881
8130,57905
8140,60565
8150,34208
8160,35723
8170,30380
8180,2170
8190,15562
8200,12963
8210,22619
8220,54350
8230,32607
8240,28582
8250,37297
8260,844
8270,56134
8280,6523
8290,15963
8300,50422
8310,35715
8320,15498
8330,47042
8340,30089
8350,36984
8360,29040
8370,31475
8380,8491
8390,40307
8400,42901
8410,30618
8420,48915
8430,62949
8440,37595
8450,22463
8460,17994
8470,2031
8480,42976
8490,48101
8500,3314
8510,17016
8520,51849
8530,20348
8540,23168
8550,10021
8560,17770
8570,27066
8580,65108
8590,27978
8600,30843
8610,17318
8620,30630
8630,50411
8640,46329
8650,17372
8660,65334
8670,14157
8680,3409
8690,47004
8700,64120
8710,59716
8720,40461
8730,1656
8740,28845
8750,21369
8760,64841
8770,63034
8780,41149
8790,10324
8800,33968
8810,18015
8820,52671
8830,25043
8840,41473
8850,38237
8860,50343
8870,7756
8880,27349
8890,5018
8900,41308
8910,32716
8920,44979
8930,57828
8940,29611
8950,34092
8960,45111
8970,21277
8980,39964
8990,2225
9000,46708
9010,7626
9020,19820
9030,46323
9040,2881
9050,64370
9060,8037
9070,3219
9080,31649
9090,5893
9100,1630
9110,29592
9120,42817
9130,8722
9140,8179
9150,45210
9160,55397
9170,17806
9180,28380
9190,58846
9200,57044
9210,18619
9220,46928
9230,40888
9240,23191
9250,43098
9260,53560
9270,50157
9280,1262
9290,53645
9300,34569
9310,60640
9320,5497
9330,16068
9340,53599
9350,51157
9360,22454
9370,407
9380,18117
9390,19420
9400,10439
9410,43260
9420,31113
9430,23104
9440,32347
9450,2880
9460,22130
9470,22061
9480,10287
9490,55990
9500,13586
9510,59966
9520,19670
9530,5249
9540,33092
9550,44597
9560,49350
9570,3573
9580,4760
9590,65056
9600,11746
9610,46971
9620,38369
9630,19766
9640,60046
9650,30952
9660,46636
9670,21270
9680,53046
9690,44255
9700,35368
9710,64528
9720,51457
9730,1937
9740,40732
9750,37778
9760,61461
9770,4578
9780,34399
9790,5020
9800,59758
9810,51781
9820,15730
9830,52924
9840,45428
9850,65012
9860,6704
9870,2711
9880,35789
9890,4492
9900,33281
9910,37981
9920,27144
9930,44601
9940,50603
9950,32851
9960,27390
9970,15203
9980,43180
9990,31804
